sku_1,sku_2,co_pick_frequency
SKU_00121,SKU_00887,1
SKU_00611,SKU_00801,2
SKU_00611,SKU_00805,1
SKU_00611,SKU_00887,2
SKU_00776,SKU_00801,1
SKU_00801,SKU_00805,2
SKU_00801,SKU_00887,1
SKU_00805,SKU_00887,1
SKU_00099,SKU_00448,1
SKU_00099,SKU_00711,1
SKU_00099,SKU_00723,1
SKU_00099,SKU_00766,2
SKU_00099,SKU_00980,2
SKU_00217,SKU_00448,1
SKU_00217,SKU_00711,1
SKU_00217,SKU_00723,2
SKU_00217,SKU_00766,2
SKU_00448,SKU_00711,1
SKU_00448,SKU_00723,1
SKU_00448,SKU_00766,1
SKU_00711,SKU_00723,1
SKU_00711,SKU_00766,1
SKU_00711,SKU_00980,1
SKU_00723,SKU_00766,1
SKU_00723,SKU_00980,2
SKU_00766,SKU_00980,1
SKU_00086,SKU_00273,1
SKU_00086,SKU_00553,1
SKU_00086,SKU_00963,1
SKU_00273,SKU_00553,1
SKU_00553,SKU_00963,1
SKU_00010,SKU_00041,2
SKU_00041,SKU_00539,2
SKU_00041,SKU_00897,1
SKU_00539,SKU_00897,1
SKU_00355,SKU_00711,1
SKU_00382,SKU_00841,2
SKU_00382,SKU_00966,2
SKU_00841,SKU_00966,2
SKU_00581,SKU_00881,1
SKU_00015,SKU_00076,1
SKU_00015,SKU_00281,1
SKU_00015,SKU_00516,1
SKU_00015,SKU_00522,1
SKU_00015,SKU_00607,1
SKU_00076,SKU_00256,1
SKU_00076,SKU_00281,2
SKU_00076,SKU_00522,1
SKU_00076,SKU_00726,1
SKU_00256,SKU_00281,1
SKU_00256,SKU_00516,1
SKU_00256,SKU_00522,1
SKU_00256,SKU_00607,1
SKU_00256,SKU_00726,1
SKU_00281,SKU_00516,2
SKU_00281,SKU_00522,2
SKU_00281,SKU_00607,1
SKU_00281,SKU_00726,3
SKU_00516,SKU_00522,1
SKU_00516,SKU_00607,1
SKU_00516,SKU_00726,3
SKU_00522,SKU_00607,2
SKU_00522,SKU_00726,2
SKU_00026,SKU_00047,1
SKU_00026,SKU_00104,2
SKU_00026,SKU_00245,1
SKU_00026,SKU_00486,1
SKU_00047,SKU_00104,1
SKU_00047,SKU_00245,1
SKU_00047,SKU_00249,1
SKU_00104,SKU_00249,1
SKU_00104,SKU_00486,1
SKU_00245,SKU_00249,1
SKU_00245,SKU_00486,1
SKU_00062,SKU_00170,2
SKU_00062,SKU_00414,1
SKU_00062,SKU_00858,1
SKU_00062,SKU_00888,3
SKU_00062,SKU_00950,1
SKU_00170,SKU_00414,1
SKU_00170,SKU_00858,2
SKU_00170,SKU_00888,1
SKU_00170,SKU_00950,1
SKU_00414,SKU_00858,3
SKU_00414,SKU_00888,3
SKU_00414,SKU_00950,3
SKU_00000,SKU_00135,1
SKU_00068,SKU_00074,1
SKU_00068,SKU_00303,2
SKU_00068,SKU_00657,2
SKU_00068,SKU_00789,1
SKU_00068,SKU_00838,1
SKU_00074,SKU_00303,2
SKU_00074,SKU_00506,1
SKU_00074,SKU_00657,2
SKU_00074,SKU_00789,1
SKU_00074,SKU_00838,1
SKU_00506,SKU_00657,1
SKU_00506,SKU_00838,1
SKU_00657,SKU_00789,1
SKU_00151,SKU_00371,2
SKU_00151,SKU_00918,1
SKU_00371,SKU_00918,1
SKU_00655,SKU_00918,1
SKU_00655,SKU_00975,1
SKU_00918,SKU_00975,1
SKU_00015,SKU_00698,2
SKU_00015,SKU_00793,1
SKU_00698,SKU_00793,2
SKU_00003,SKU_00194,1
SKU_00003,SKU_00506,1
SKU_00003,SKU_00860,1
SKU_00003,SKU_00866,1
SKU_00194,SKU_00506,1
SKU_00194,SKU_00801,1
SKU_00194,SKU_00860,2
SKU_00194,SKU_00866,2
SKU_00506,SKU_00801,1
SKU_00506,SKU_00860,1
SKU_00506,SKU_00866,2
SKU_00801,SKU_00860,1
SKU_00801,SKU_00866,1
SKU_00860,SKU_00866,1
SKU_00482,SKU_00567,1
SKU_00367,SKU_00564,1
SKU_00367,SKU_00799,1
SKU_00092,SKU_00580,1
SKU_00092,SKU_00661,2
SKU_00092,SKU_00844,1
SKU_00580,SKU_00661,2
SKU_00580,SKU_00665,1
SKU_00580,SKU_00844,1
SKU_00661,SKU_00665,1
SKU_00661,SKU_00986,1
SKU_00665,SKU_00986,1
SKU_00127,SKU_00156,2
SKU_00127,SKU_00163,3
SKU_00127,SKU_00597,1
SKU_00127,SKU_00734,1
SKU_00127,SKU_00852,1
SKU_00127,SKU_00892,1
SKU_00127,SKU_00978,2
SKU_00156,SKU_00163,1
SKU_00156,SKU_00734,1
SKU_00156,SKU_00852,1
SKU_00156,SKU_00892,2
SKU_00156,SKU_00978,1
SKU_00163,SKU_00597,2
SKU_00163,SKU_00734,1
SKU_00163,SKU_00852,1
SKU_00163,SKU_00892,2
SKU_00163,SKU_00978,2
SKU_00597,SKU_00852,2
SKU_00597,SKU_00892,2
SKU_00597,SKU_00978,1
SKU_00734,SKU_00892,1
SKU_00734,SKU_00978,1
SKU_00852,SKU_00892,2
SKU_00892,SKU_00978,1
SKU_00300,SKU_00830,3
SKU_00403,SKU_00830,2
SKU_00403,SKU_00957,2
SKU_00019,SKU_00055,1
SKU_00019,SKU_00179,1
SKU_00019,SKU_00276,1
SKU_00055,SKU_00179,1
SKU_00179,SKU_00276,1
SKU_00042,SKU_00152,2
SKU_00042,SKU_00336,1
SKU_00042,SKU_00768,1
SKU_00042,SKU_00773,1
SKU_00152,SKU_00190,1
SKU_00152,SKU_00308,1
SKU_00152,SKU_00336,1
SKU_00152,SKU_00433,1
SKU_00152,SKU_00773,3
SKU_00190,SKU_00308,1
SKU_00190,SKU_00433,1
SKU_00190,SKU_00773,3
SKU_00308,SKU_00336,1
SKU_00308,SKU_00768,1
SKU_00308,SKU_00773,3
SKU_00336,SKU_00433,2
SKU_00336,SKU_00768,1
SKU_00336,SKU_00773,1
SKU_00433,SKU_00768,1
SKU_00433,SKU_00773,2
SKU_00768,SKU_00773,1
SKU_00014,SKU_00071,1
SKU_00014,SKU_00247,1
SKU_00014,SKU_00449,1
SKU_00014,SKU_00455,1
SKU_00014,SKU_00752,1
SKU_00071,SKU_00247,2
SKU_00071,SKU_00449,1
SKU_00071,SKU_00752,1
SKU_00247,SKU_00455,1
SKU_00247,SKU_00752,2
SKU_00449,SKU_00752,1
SKU_00455,SKU_00752,2
SKU_00068,SKU_00280,2
SKU_00068,SKU_00449,2
SKU_00280,SKU_00449,1
SKU_00218,SKU_00420,1
SKU_00420,SKU_00928,1
SKU_00130,SKU_00277,1
SKU_00130,SKU_00392,1
SKU_00130,SKU_00657,2
SKU_00130,SKU_00771,3
SKU_00199,SKU_00277,1
SKU_00199,SKU_00392,2
SKU_00199,SKU_00657,2
SKU_00199,SKU_00885,1
SKU_00277,SKU_00392,2
SKU_00277,SKU_00657,1
SKU_00277,SKU_00771,1
SKU_00277,SKU_00885,1
SKU_00392,SKU_00657,2
SKU_00392,SKU_00771,1
SKU_00392,SKU_00885,1
SKU_00657,SKU_00771,1
SKU_00657,SKU_00885,1
SKU_00771,SKU_00885,1
SKU_00164,SKU_00918,1
SKU_00164,SKU_00940,1
SKU_00918,SKU_00940,1
SKU_00918,SKU_00984,1
SKU_00431,SKU_00616,1
SKU_00431,SKU_00782,1
SKU_00545,SKU_00616,1
SKU_00616,SKU_00782,3
SKU_00226,SKU_00294,1
SKU_00226,SKU_00585,1
SKU_00226,SKU_00660,1
SKU_00226,SKU_00697,1
SKU_00293,SKU_00585,1
SKU_00293,SKU_00660,1
SKU_00293,SKU_00697,1
SKU_00293,SKU_00809,1
SKU_00294,SKU_00585,1
SKU_00294,SKU_00660,1
SKU_00294,SKU_00697,1
SKU_00294,SKU_00809,2
SKU_00585,SKU_00660,1
SKU_00660,SKU_00697,1
SKU_00660,SKU_00809,1
SKU_00202,SKU_00886,2
SKU_00202,SKU_00954,2
SKU_00392,SKU_00495,2
SKU_00392,SKU_00886,1
SKU_00392,SKU_00954,1
SKU_00495,SKU_00886,1
SKU_00495,SKU_00954,1
SKU_00886,SKU_00954,1
SKU_00011,SKU_00169,3
SKU_00011,SKU_00319,1
SKU_00011,SKU_00359,2
SKU_00169,SKU_00319,2
SKU_00169,SKU_00359,1
SKU_00169,SKU_00859,1
SKU_00319,SKU_00359,1
SKU_00319,SKU_00859,2
SKU_00359,SKU_00859,1
SKU_00442,SKU_00733,2
SKU_00442,SKU_00913,1
SKU_00644,SKU_00733,3
SKU_00644,SKU_00913,1
SKU_00755,SKU_00846,2
SKU_00755,SKU_00897,1
SKU_00755,SKU_00907,1
SKU_00803,SKU_00897,2
SKU_00803,SKU_00907,2
SKU_00803,SKU_00962,2
SKU_00846,SKU_00897,2
SKU_00846,SKU_00907,2
SKU_00846,SKU_00962,1
SKU_00897,SKU_00907,1
SKU_00897,SKU_00962,1
SKU_00907,SKU_00962,1
SKU_00546,SKU_00970,1
SKU_00005,SKU_00100,1
SKU_00005,SKU_00312,1
SKU_00005,SKU_00514,1
SKU_00005,SKU_00680,2
SKU_00005,SKU_00812,3
SKU_00060,SKU_00514,2
SKU_00060,SKU_00680,3
SKU_00060,SKU_00812,2
SKU_00100,SKU_00312,1
SKU_00100,SKU_00514,1
SKU_00100,SKU_00680,1
SKU_00100,SKU_00812,1
SKU_00312,SKU_00514,2
SKU_00312,SKU_00680,1
SKU_00514,SKU_00680,1
SKU_00514,SKU_00812,1
SKU_00680,SKU_00812,1
SKU_00221,SKU_00511,1
SKU_00221,SKU_00568,1
SKU_00221,SKU_00716,1
SKU_00221,SKU_00848,1
SKU_00511,SKU_00568,1
SKU_00511,SKU_00716,3
SKU_00511,SKU_00848,1
SKU_00568,SKU_00716,1
SKU_00568,SKU_00848,2
SKU_00716,SKU_00848,1
SKU_00499,SKU_00650,2
SKU_00499,SKU_00718,1
SKU_00499,SKU_00931,1
SKU_00650,SKU_00718,1
SKU_00650,SKU_00931,1
SKU_00718,SKU_00931,2
SKU_00734,SKU_00824,1
SKU_00498,SKU_00717,1
SKU_00246,SKU_00275,1
SKU_00246,SKU_00368,1
SKU_00275,SKU_00368,1
SKU_00184,SKU_00349,1
SKU_00184,SKU_00414,1
SKU_00184,SKU_00667,1
SKU_00184,SKU_00749,1
SKU_00349,SKU_00414,1
SKU_00349,SKU_00667,3
SKU_00349,SKU_00699,2
SKU_00414,SKU_00667,1
SKU_00414,SKU_00699,3
SKU_00414,SKU_00749,1
SKU_00667,SKU_00699,1
SKU_00667,SKU_00749,1
SKU_00699,SKU_00749,1
SKU_00048,SKU_00362,1
SKU_00048,SKU_00492,1
SKU_00048,SKU_00964,2
SKU_00362,SKU_00381,1
SKU_00362,SKU_00492,2
SKU_00362,SKU_00562,2
SKU_00362,SKU_00685,2
SKU_00362,SKU_00964,3
SKU_00381,SKU_00446,2
SKU_00381,SKU_00492,1
SKU_00381,SKU_00562,1
SKU_00381,SKU_00964,1
SKU_00446,SKU_00562,2
SKU_00446,SKU_00685,2
SKU_00492,SKU_00562,1
SKU_00492,SKU_00685,1
SKU_00492,SKU_00964,2
SKU_00562,SKU_00685,1
SKU_00562,SKU_00964,1
SKU_00685,SKU_00964,2
SKU_00057,SKU_00379,3
SKU_00057,SKU_00523,1
SKU_00379,SKU_00523,1
SKU_00309,SKU_00434,1
SKU_00309,SKU_00644,1
SKU_00434,SKU_00454,2
SKU_00434,SKU_00578,1
SKU_00454,SKU_00480,2
SKU_00454,SKU_00644,2
SKU_00480,SKU_00578,2
SKU_00480,SKU_00644,1
SKU_00578,SKU_00644,2
SKU_00318,SKU_00415,1
SKU_00318,SKU_00631,1
SKU_00318,SKU_00759,2
SKU_00318,SKU_00761,2
SKU_00415,SKU_00631,2
SKU_00415,SKU_00759,2
SKU_00415,SKU_00761,1
SKU_00631,SKU_00759,1
SKU_00759,SKU_00761,1
SKU_00023,SKU_00168,2
SKU_00023,SKU_00245,1
SKU_00023,SKU_00321,1
SKU_00023,SKU_00495,1
SKU_00136,SKU_00168,1
SKU_00136,SKU_00245,2
SKU_00136,SKU_00321,2
SKU_00136,SKU_00495,1
SKU_00136,SKU_00628,1
SKU_00168,SKU_00245,3
SKU_00168,SKU_00321,2
SKU_00168,SKU_00495,1
SKU_00168,SKU_00545,1
SKU_00168,SKU_00628,1
SKU_00245,SKU_00321,2
SKU_00245,SKU_00545,1
SKU_00245,SKU_00628,4
SKU_00321,SKU_00495,1
SKU_00321,SKU_00545,1
SKU_00321,SKU_00628,1
SKU_00495,SKU_00545,3
SKU_00016,SKU_00136,1
SKU_00016,SKU_00307,2
SKU_00016,SKU_00334,1
SKU_00016,SKU_00627,2
SKU_00016,SKU_00797,1
SKU_00016,SKU_00906,1
SKU_00136,SKU_00307,1
SKU_00136,SKU_00334,3
SKU_00136,SKU_00539,1
SKU_00136,SKU_00797,1
SKU_00136,SKU_00906,3
SKU_00307,SKU_00906,1
SKU_00334,SKU_00539,2
SKU_00334,SKU_00627,1
SKU_00334,SKU_00906,1
SKU_00539,SKU_00627,2
SKU_00539,SKU_00797,1
SKU_00539,SKU_00906,4
SKU_00627,SKU_00797,2
SKU_00627,SKU_00906,1
SKU_00797,SKU_00906,1
SKU_00154,SKU_00166,2
SKU_00154,SKU_00225,2
SKU_00166,SKU_00225,1
SKU_00166,SKU_00966,2
SKU_00225,SKU_00966,1
SKU_00071,SKU_00278,1
SKU_00071,SKU_00337,1
SKU_00071,SKU_00444,1
SKU_00076,SKU_00292,1
SKU_00076,SKU_00375,1
SKU_00076,SKU_00894,1
SKU_00278,SKU_00292,1
SKU_00278,SKU_00337,2
SKU_00278,SKU_00375,1
SKU_00278,SKU_00444,1
SKU_00292,SKU_00337,1
SKU_00292,SKU_00375,1
SKU_00292,SKU_00444,1
SKU_00337,SKU_00375,1
SKU_00337,SKU_00894,1
SKU_00375,SKU_00444,1
SKU_00375,SKU_00894,1
SKU_00444,SKU_00894,1
SKU_00249,SKU_00379,2
SKU_00006,SKU_00056,2
SKU_00006,SKU_00273,1
SKU_00006,SKU_00578,2
SKU_00056,SKU_00109,1
SKU_00056,SKU_00273,2
SKU_00056,SKU_00990,1
SKU_00109,SKU_00578,1
SKU_00109,SKU_00990,1
SKU_00273,SKU_00990,2
SKU_00578,SKU_00990,1
SKU_00664,SKU_00691,1
SKU_00543,SKU_00686,1
SKU_00816,SKU_00942,1
SKU_00252,SKU_00266,1
SKU_00252,SKU_00454,1
SKU_00252,SKU_00811,2
SKU_00266,SKU_00454,1
SKU_00266,SKU_00811,2
SKU_00010,SKU_00870,1
SKU_00046,SKU_00232,1
SKU_00046,SKU_00500,1
SKU_00046,SKU_00557,1
SKU_00046,SKU_00883,1
SKU_00232,SKU_00277,1
SKU_00232,SKU_00557,1
SKU_00232,SKU_00835,4
SKU_00232,SKU_00883,1
SKU_00277,SKU_00500,1
SKU_00277,SKU_00835,1
SKU_00277,SKU_00883,2
SKU_00500,SKU_00557,2
SKU_00500,SKU_00835,1
SKU_00500,SKU_00883,1
SKU_00557,SKU_00835,2
SKU_00557,SKU_00883,1
SKU_00835,SKU_00883,1
SKU_00348,SKU_00637,1
SKU_00348,SKU_00720,1
SKU_00637,SKU_00720,1
SKU_00019,SKU_00050,1
SKU_00019,SKU_00065,1
SKU_00019,SKU_00375,1
SKU_00019,SKU_00562,1
SKU_00019,SKU_00781,2
SKU_00019,SKU_00927,1
SKU_00050,SKU_00065,1
SKU_00050,SKU_00375,2
SKU_00050,SKU_00562,1
SKU_00050,SKU_00781,1
SKU_00050,SKU_00927,1
SKU_00065,SKU_00375,1
SKU_00065,SKU_00562,1
SKU_00065,SKU_00927,1
SKU_00375,SKU_00562,2
SKU_00375,SKU_00781,1
SKU_00375,SKU_00927,1
SKU_00562,SKU_00781,1
SKU_00562,SKU_00927,1
SKU_00781,SKU_00927,1
SKU_00027,SKU_00238,2
SKU_00027,SKU_00498,4
SKU_00027,SKU_00981,1
SKU_00238,SKU_00498,1
SKU_00238,SKU_00718,1
SKU_00238,SKU_00981,1
SKU_00498,SKU_00718,1
SKU_00498,SKU_00981,1
SKU_00718,SKU_00981,1
SKU_00041,SKU_00382,1
SKU_00041,SKU_00459,2
SKU_00041,SKU_00675,1
SKU_00041,SKU_00751,2
SKU_00041,SKU_00774,1
SKU_00041,SKU_00966,1
SKU_00041,SKU_00996,3
SKU_00382,SKU_00459,2
SKU_00382,SKU_00774,1
SKU_00382,SKU_00996,2
SKU_00459,SKU_00751,3
SKU_00459,SKU_00774,1
SKU_00459,SKU_00966,1
SKU_00459,SKU_00996,1
SKU_00675,SKU_00751,3
SKU_00675,SKU_00966,1
SKU_00751,SKU_00774,1
SKU_00751,SKU_00966,1
SKU_00774,SKU_00996,1
SKU_00966,SKU_00996,1
SKU_00057,SKU_00158,1
SKU_00057,SKU_00305,2
SKU_00057,SKU_00601,3
SKU_00057,SKU_00813,1
SKU_00158,SKU_00305,1
SKU_00158,SKU_00601,1
SKU_00305,SKU_00601,2
SKU_00305,SKU_00813,1
SKU_00305,SKU_00815,2
SKU_00601,SKU_00813,1
SKU_00601,SKU_00815,1
SKU_00813,SKU_00815,2
SKU_00414,SKU_00426,1
SKU_00414,SKU_00519,1
SKU_00414,SKU_00779,1
SKU_00426,SKU_00519,1
SKU_00426,SKU_00779,2
SKU_00519,SKU_00779,1
SKU_00246,SKU_00288,2
SKU_00246,SKU_00570,1
SKU_00288,SKU_00570,1
SKU_00034,SKU_00098,3
SKU_00034,SKU_00306,1
SKU_00034,SKU_00332,2
SKU_00034,SKU_00509,1
SKU_00034,SKU_00519,1
SKU_00034,SKU_00991,2
SKU_00098,SKU_00306,1
SKU_00098,SKU_00332,1
SKU_00098,SKU_00509,1
SKU_00098,SKU_00519,1
SKU_00098,SKU_00991,1
SKU_00306,SKU_00332,1
SKU_00306,SKU_00509,1
SKU_00306,SKU_00892,2
SKU_00332,SKU_00509,1
SKU_00332,SKU_00519,2
SKU_00332,SKU_00892,1
SKU_00332,SKU_00991,1
SKU_00509,SKU_00519,1
SKU_00509,SKU_00892,1
SKU_00509,SKU_00991,1
SKU_00519,SKU_00892,1
SKU_00519,SKU_00991,2
SKU_00892,SKU_00991,1
SKU_00242,SKU_00259,1
SKU_00242,SKU_00319,2
SKU_00242,SKU_00969,2
SKU_00242,SKU_00973,1
SKU_00259,SKU_00319,1
SKU_00259,SKU_00581,1
SKU_00259,SKU_00969,1
SKU_00259,SKU_00973,1
SKU_00319,SKU_00581,1
SKU_00319,SKU_00878,1
SKU_00319,SKU_00973,1
SKU_00581,SKU_00878,1
SKU_00581,SKU_00973,3
SKU_00878,SKU_00969,1
SKU_00878,SKU_00973,1
SKU_00969,SKU_00973,1
SKU_00790,SKU_00931,1
SKU_00194,SKU_00495,1
SKU_00194,SKU_00803,2
SKU_00194,SKU_00894,1
SKU_00427,SKU_00803,1
SKU_00427,SKU_00894,1
SKU_00495,SKU_00803,2
SKU_00495,SKU_00894,1
SKU_00048,SKU_00137,1
SKU_00048,SKU_00147,2
SKU_00048,SKU_00558,1
SKU_00048,SKU_00630,1
SKU_00048,SKU_00757,1
SKU_00048,SKU_00932,2
SKU_00048,SKU_00947,1
SKU_00137,SKU_00147,1
SKU_00137,SKU_00757,1
SKU_00137,SKU_00932,2
SKU_00137,SKU_00947,2
SKU_00147,SKU_00558,1
SKU_00147,SKU_00630,3
SKU_00147,SKU_00932,1
SKU_00147,SKU_00947,1
SKU_00558,SKU_00757,1
SKU_00558,SKU_00932,1
SKU_00558,SKU_00947,1
SKU_00630,SKU_00757,1
SKU_00630,SKU_00947,2
SKU_00757,SKU_00932,1
SKU_00757,SKU_00947,1
SKU_00932,SKU_00947,1
SKU_00139,SKU_00704,1
SKU_00018,SKU_00039,2
SKU_00018,SKU_00251,1
SKU_00018,SKU_00363,1
SKU_00018,SKU_00506,1
SKU_00018,SKU_00607,2
SKU_00039,SKU_00506,2
SKU_00039,SKU_00607,1
SKU_00039,SKU_00796,1
SKU_00039,SKU_00964,1
SKU_00251,SKU_00506,1
SKU_00251,SKU_00607,1
SKU_00251,SKU_00796,2
SKU_00363,SKU_00506,1
SKU_00363,SKU_00607,1
SKU_00363,SKU_00796,1
SKU_00363,SKU_00964,2
SKU_00506,SKU_00607,1
SKU_00506,SKU_00796,3
SKU_00607,SKU_00796,1
SKU_00607,SKU_00964,1
SKU_00796,SKU_00964,1
SKU_00220,SKU_00316,1
SKU_00220,SKU_00711,2
SKU_00220,SKU_00719,1
SKU_00316,SKU_00548,1
SKU_00316,SKU_00719,2
SKU_00548,SKU_00673,1
SKU_00548,SKU_00711,1
SKU_00548,SKU_00719,1
SKU_00673,SKU_00711,2
SKU_00167,SKU_00289,2
SKU_00167,SKU_00557,3
SKU_00167,SKU_00624,1
SKU_00167,SKU_00782,1
SKU_00289,SKU_00557,2
SKU_00289,SKU_00624,1
SKU_00289,SKU_00782,2
SKU_00557,SKU_00624,3
SKU_00557,SKU_00782,2
SKU_00624,SKU_00782,2
SKU_00020,SKU_00132,1
SKU_00045,SKU_00092,2
SKU_00045,SKU_00966,2
SKU_00092,SKU_00380,1
SKU_00092,SKU_00420,2
SKU_00380,SKU_00420,1
SKU_00055,SKU_00136,1
SKU_00055,SKU_00301,2
SKU_00055,SKU_00311,1
SKU_00055,SKU_00357,1
SKU_00055,SKU_00743,1
SKU_00055,SKU_00770,1
SKU_00136,SKU_00301,2
SKU_00136,SKU_00311,1
SKU_00136,SKU_00357,1
SKU_00136,SKU_00770,1
SKU_00301,SKU_00311,1
SKU_00301,SKU_00743,1
SKU_00301,SKU_00770,2
SKU_00311,SKU_00357,1
SKU_00311,SKU_00743,1
SKU_00357,SKU_00743,1
SKU_00357,SKU_00770,1
SKU_00743,SKU_00770,1
SKU_00157,SKU_00226,1
SKU_00157,SKU_00488,1
SKU_00157,SKU_00617,1
SKU_00157,SKU_00748,1
SKU_00157,SKU_00753,2
SKU_00226,SKU_00488,2
SKU_00226,SKU_00617,1
SKU_00226,SKU_00753,1
SKU_00226,SKU_00927,3
SKU_00338,SKU_00488,1
SKU_00338,SKU_00748,1
SKU_00338,SKU_00753,1
SKU_00338,SKU_00927,1
SKU_00488,SKU_00617,1
SKU_00488,SKU_00748,1
SKU_00488,SKU_00753,1
SKU_00488,SKU_00927,2
SKU_00617,SKU_00927,2
SKU_00748,SKU_00927,2
SKU_00006,SKU_00185,1
SKU_00006,SKU_00710,1
SKU_00006,SKU_00833,1
SKU_00006,SKU_00940,2
SKU_00094,SKU_00185,1
SKU_00094,SKU_00710,1
SKU_00094,SKU_00833,1
SKU_00094,SKU_00940,2
SKU_00185,SKU_00739,1
SKU_00185,SKU_00940,1
SKU_00710,SKU_00833,1
SKU_00710,SKU_00940,1
SKU_00739,SKU_00833,2
SKU_00739,SKU_00940,1
SKU_00000,SKU_00040,2
SKU_00000,SKU_00193,1
SKU_00000,SKU_00312,2
SKU_00000,SKU_00351,1
SKU_00000,SKU_00544,1
SKU_00000,SKU_00686,1
SKU_00000,SKU_00757,1
SKU_00040,SKU_00193,1
SKU_00040,SKU_00312,1
SKU_00040,SKU_00351,1
SKU_00040,SKU_00544,1
SKU_00040,SKU_00686,2
SKU_00040,SKU_00757,2
SKU_00193,SKU_00312,1
SKU_00193,SKU_00351,1
SKU_00193,SKU_00686,2
SKU_00312,SKU_00351,1
SKU_00312,SKU_00544,2
SKU_00312,SKU_00686,1
SKU_00312,SKU_00757,1
SKU_00351,SKU_00544,2
SKU_00351,SKU_00686,1
SKU_00351,SKU_00757,1
SKU_00544,SKU_00686,1
SKU_00686,SKU_00757,2
SKU_00172,SKU_00238,1
SKU_00172,SKU_00528,2
SKU_00172,SKU_00590,1
SKU_00172,SKU_00896,1
SKU_00238,SKU_00240,1
SKU_00238,SKU_00528,1
SKU_00238,SKU_00590,3
SKU_00238,SKU_00896,1
SKU_00238,SKU_00901,1
SKU_00240,SKU_00528,1
SKU_00240,SKU_00590,1
SKU_00240,SKU_00896,1
SKU_00528,SKU_00590,2
SKU_00528,SKU_00901,1
SKU_00590,SKU_00896,1
SKU_00590,SKU_00989,2
SKU_00896,SKU_00989,1
SKU_00901,SKU_00989,1
SKU_00196,SKU_00203,1
SKU_00203,SKU_00364,1
SKU_00203,SKU_00573,2
SKU_00032,SKU_00068,1
SKU_00068,SKU_00127,1
SKU_00068,SKU_00507,2
SKU_00068,SKU_00908,2
SKU_00127,SKU_00507,1
SKU_00127,SKU_00908,1
SKU_00507,SKU_00908,1
SKU_00181,SKU_00276,1
SKU_00181,SKU_00292,2
SKU_00181,SKU_00432,1
SKU_00181,SKU_00604,2
SKU_00181,SKU_00696,2
SKU_00181,SKU_00758,2
SKU_00276,SKU_00432,1
SKU_00276,SKU_00604,1
SKU_00276,SKU_00758,1
SKU_00292,SKU_00432,1
SKU_00292,SKU_00470,1
SKU_00292,SKU_00696,2
SKU_00292,SKU_00758,1
SKU_00432,SKU_00604,2
SKU_00432,SKU_00758,2
SKU_00470,SKU_00604,1
SKU_00470,SKU_00696,1
SKU_00604,SKU_00696,1
SKU_00604,SKU_00758,1
SKU_00696,SKU_00758,1
SKU_00111,SKU_00228,2
SKU_00111,SKU_00475,1
SKU_00228,SKU_00475,1
SKU_00014,SKU_00056,1
SKU_00014,SKU_00906,1
SKU_00056,SKU_00906,2
SKU_00471,SKU_00589,1
SKU_00033,SKU_00074,1
SKU_00033,SKU_00110,1
SKU_00033,SKU_00191,2
SKU_00033,SKU_00321,1
SKU_00033,SKU_00840,2
SKU_00033,SKU_00941,2
SKU_00074,SKU_00110,1
SKU_00074,SKU_00191,1
SKU_00074,SKU_00321,1
SKU_00074,SKU_00840,1
SKU_00074,SKU_00941,1
SKU_00110,SKU_00191,1
SKU_00110,SKU_00321,1
SKU_00110,SKU_00840,1
SKU_00110,SKU_00941,1
SKU_00191,SKU_00321,1
SKU_00191,SKU_00840,2
SKU_00191,SKU_00941,1
SKU_00321,SKU_00941,2
SKU_00135,SKU_00317,3
SKU_00135,SKU_00733,1
SKU_00135,SKU_00838,1
SKU_00179,SKU_00317,2
SKU_00179,SKU_00733,1
SKU_00179,SKU_00838,1
SKU_00317,SKU_00733,1
SKU_00317,SKU_00838,1
SKU_00733,SKU_00838,1
SKU_00312,SKU_00967,1
SKU_00480,SKU_00628,1
SKU_00255,SKU_00548,1
SKU_00255,SKU_00962,1
SKU_00255,SKU_00977,1
SKU_00548,SKU_00962,1
SKU_00548,SKU_00982,1
SKU_00962,SKU_00977,1
SKU_00962,SKU_00982,3
SKU_00977,SKU_00982,1
SKU_00823,SKU_00843,1
SKU_00141,SKU_00163,1
SKU_00141,SKU_00405,1
SKU_00141,SKU_00411,1
SKU_00141,SKU_00446,2
SKU_00141,SKU_00762,4
SKU_00163,SKU_00405,1
SKU_00163,SKU_00411,2
SKU_00163,SKU_00762,2
SKU_00163,SKU_00996,1
SKU_00405,SKU_00762,2
SKU_00405,SKU_00911,1
SKU_00405,SKU_00996,1
SKU_00411,SKU_00446,1
SKU_00446,SKU_00762,1
SKU_00446,SKU_00911,2
SKU_00446,SKU_00996,1
SKU_00762,SKU_00911,2
SKU_00762,SKU_00996,1
SKU_00006,SKU_00681,2
SKU_00006,SKU_00716,1
SKU_00006,SKU_00905,3
SKU_00011,SKU_00681,1
SKU_00011,SKU_00716,1
SKU_00544,SKU_00681,2
SKU_00544,SKU_00716,3
SKU_00544,SKU_00905,2
SKU_00681,SKU_00716,1
SKU_00681,SKU_00905,2
SKU_00716,SKU_00905,1
SKU_00150,SKU_00348,1
SKU_00150,SKU_00374,1
SKU_00150,SKU_00540,2
SKU_00150,SKU_00607,1
SKU_00150,SKU_00950,1
SKU_00348,SKU_00374,1
SKU_00348,SKU_00408,1
SKU_00348,SKU_00607,2
SKU_00348,SKU_00950,1
